Corridor_ID,Location,Type,Direction,Movement,Distance_m,Latitude,Longitude
12_BALARAJA_TIMUR_ACCESS_EXIT_R019,BALARAJA TIMUR,ACCESS,-,EXIT,110.00,-6.20388064,106.48208083
12_BALARAJA_TIMUR_ACCESS_EXIT_R019,BALARAJA TIMUR,ACCESS,-,EXIT,115.00,-6.20387734,106.48203583
12_BALARAJA_TIMUR_ACCESS_EXIT_R019,BALARAJA TIMUR,ACCESS,-,EXIT,120.00,-6.20387545,106.48199064
12_BALARAJA_TIMUR_ACCESS_EXIT_R019,BALARAJA TIMUR,ACCESS,-,EXIT,125.00,-6.20387355,106.48194544
12_BALARAJA_TIMUR_ACCESS_EXIT_R019,BALARAJA TIMUR,ACCESS,-,EXIT,130.00,-6.20387165,106.48190025
12_BALARAJA_TIMUR_ACCESS_EXIT_R019,BALARAJA TIMUR,ACCESS,-,EXIT,135.00,-6.20387194,106.48185520
12_BALARAJA_TIMUR_ACCESS_EXIT_R019,BALARAJA TIMUR,ACCESS,-,EXIT,140.00,-6.20387941,106.48181060
12_BALARAJA_TIMUR_ACCESS_EXIT_R019,BALARAJA TIMUR,ACCESS,-,EXIT,145.00,-6.20388688,106.48176599
12_BALARAJA_TIMUR_ACCESS_EXIT_R019,BALARAJA TIMUR,ACCESS,-,EXIT,150.00,-6.20389435,106.48172139
12_BALARAJA_TIMUR_ACCESS_EXIT_R019,BALARAJA TIMUR,ACCESS,-,EXIT,155.00,-6.20390181,106.48167679
12_BALARAJA_TIMUR_ACCESS_EXIT_R019,BALARAJA TIMUR,ACCESS,-,EXIT,160.00,-6.20390928,106.48163219
12_BALARAJA_TIMUR_ACCESS_EXIT_R019,BALARAJA TIMUR,ACCESS,-,EXIT,165.00,-6.20391675,106.48158758
12_BALARAJA_TIMUR_ACCESS_EXIT_R019,BALARAJA TIMUR,ACCESS,-,EXIT,170.00,-6.20392905,106.48154409
12_BALARAJA_TIMUR_ACCESS_EXIT_R019,BALARAJA TIMUR,ACCESS,-,EXIT,175.00,-6.20394165,106.48150068
12_BALARAJA_TIMUR_ACCESS_EXIT_R019,BALARAJA TIMUR,ACCESS,-,EXIT,180.00,-6.20395425,106.48145726
12_BALARAJA_TIMUR_ACCESS_EXIT_R019,BALARAJA TIMUR,ACCESS,-,EXIT,185.00,-6.20396686,106.48141384
12_BALARAJA_TIMUR_ACCESS_EXIT_R019,BALARAJA TIMUR,ACCESS,-,EXIT,190.00,-6.20397946,106.48137042
12_BALARAJA_TIMUR_ACCESS_EXIT_R019,BALARAJA TIMUR,ACCESS,-,EXIT,195.00,-6.20399207,106.48132701
12_BALARAJA_TIMUR_ACCESS_EXIT_R019,BALARAJA TIMUR,ACCESS,-,EXIT,200.00,-6.20400467,106.48128359
12_BALARAJA_TIMUR_ACCESS_EXIT_R019,BALARAJA TIMUR,ACCESS,-,EXIT,205.00,-6.20401728,106.48124017
12_BALARAJA_TIMUR_ACCESS_EXIT_R019,BALARAJA TIMUR,ACCESS,-,EXIT,210.00,-6.20402988,106.48119675
12_BALARAJA_TIMUR_ACCESS_EXIT_R019,BALARAJA TIMUR,ACCESS,-,EXIT,215.00,-6.20404248,106.48115334
12_BALARAJA_TIMUR_ACCESS_EXIT_R019,BALARAJA TIMUR,ACCESS,-,EXIT,220.00,-6.20405509,106.48110992
12_BALARAJA_TIMUR_ACCESS_EXIT_R019,BALARAJA TIMUR,ACCESS,-,EXIT,222.66,-6.20406180,106.48108680
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,0.00,-6.20392080,106.48115400
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,5.00,-6.20390781,106.48119730
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,10.00,-6.20389482,106.48124060
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,15.00,-6.20388183,106.48128391
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,20.00,-6.20386883,106.48132721
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,25.00,-6.20385584,106.48137051
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,30.00,-6.20384285,106.48141381
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,35.00,-6.20382986,106.48145711
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,40.00,-6.20381687,106.48150042
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,45.00,-6.20380388,106.48154372
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,50.00,-6.20379088,106.48158702
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,55.00,-6.20378590,106.48163191
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,60.00,-6.20378157,106.48167693
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,65.00,-6.20377724,106.48172195
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,70.00,-6.20377291,106.48176697
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,75.00,-6.20376858,106.48181199
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,80.00,-6.20377052,106.48185716
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,85.00,-6.20377273,106.48190234
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,90.00,-6.20377494,106.48194752
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,95.00,-6.20377699,106.48199270
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,100.00,-6.20378493,106.48203709
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,105.00,-6.20379484,106.48208120
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,110.00,-6.20380473,106.48212533
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,115.00,-6.20381525,106.48216926
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,120.00,-6.20382916,106.48221227
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,125.00,-6.20384306,106.48225529
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,130.00,-6.20385718,106.48229823
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,135.00,-6.20387360,106.48234033
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,140.00,-6.20389003,106.48238244
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,145.00,-6.20390646,106.48242454
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,150.00,-6.20392288,106.48246665
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,155.00,-6.20393931,106.48250875
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,160.00,-6.20395574,106.48255086
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,165.00,-6.20397216,106.48259296
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,170.00,-6.20398810,106.48263525
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,175.00,-6.20400336,106.48267774
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,180.00,-6.20402479,106.48271750
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,185.00,-6.20404623,106.48275726
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,190.00,-6.20406767,106.48279702
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,195.00,-6.20408911,106.48283678
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,200.00,-6.20411055,106.48287654
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,205.00,-6.20413198,106.48291630
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,210.00,-6.20415342,106.48295606
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,215.00,-6.20417871,106.48299334
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,220.00,-6.20420108,106.48303258
12_BALARAJA_TIMUR_ACCESS_ENTRANCE_R020,BALARAJA TIMUR,ACCESS,-,ENTRANCE,224.36,-6.20422060,106.48306680
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,0.00,-6.20422060,106.48306680
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,5.00,-6.20424295,106.48310605
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,10.00,-6.20426530,106.48314530
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,15.00,-6.20428726,106.48318476
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,20.00,-6.20430901,106.48322435
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,25.00,-6.20433075,106.48326395
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,30.00,-6.20435249,106.48330354
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,35.00,-6.20437175,106.48334426
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,40.00,-6.20438676,106.48338689
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,45.00,-6.20440177,106.48342953
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,50.00,-6.20441678,106.48347217
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,55.00,-6.20443179,106.48351480
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,60.00,-6.20444680,106.48355744
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,65.00,-6.20445793,106.48360106
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,70.00,-6.20446485,106.48364575
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,75.00,-6.20447178,106.48369044
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,80.00,-6.20447870,106.48373514
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,85.00,-6.20448114,106.48378001
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,90.00,-6.20447780,106.48382511
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,95.00,-6.20447421,106.48387020
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,100.00,-6.20447099,106.48391531
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,105.00,-6.20446776,106.48396043
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,110.00,-6.20445809,106.48400456
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,115.00,-6.20444786,106.48404860
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,120.00,-6.20443762,106.48409264
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,125.00,-6.20442738,106.48413669
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,130.00,-6.20441714,106.48418073
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,135.00,-6.20440690,106.48422477
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,140.00,-6.20439666,106.48426881
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,145.00,-6.20438642,106.48431286
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,150.00,-6.20437619,106.48435690
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,155.00,-6.20436544,106.48440081
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,160.00,-6.20435331,106.48444437
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,165.00,-6.20434118,106.48448792
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,170.00,-6.20432906,106.48453148
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,175.00,-6.20431693,106.48457503
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,180.00,-6.20430480,106.48461859
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,185.00,-6.20429267,106.48466214
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,190.00,-6.20428055,106.48470570
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,195.00,-6.20426842,106.48474925
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,200.00,-6.20425508,106.48479241
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,205.00,-6.20423981,106.48483496
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,210.00,-6.20422455,106.48487751
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,215.00,-6.20420928,106.48492005
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,220.00,-6.20419402,106.48496260
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,225.00,-6.20417876,106.48500514
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,230.00,-6.20416349,106.48504769
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,235.00,-6.20414887,106.48509046
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,240.00,-6.20413461,106.48513335
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,245.00,-6.20412221,106.48517681
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,250.00,-6.20411046,106.48522047
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,255.00,-6.20409872,106.48526413
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,260.00,-6.20408697,106.48530780
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,265.00,-6.20407522,106.48535146
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,270.00,-6.20406348,106.48539512
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,275.00,-6.20405173,106.48543878
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,280.00,-6.20403999,106.48548244
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,285.00,-6.20402824,106.48552610
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,290.00,-6.20401650,106.48556976
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,295.00,-6.20400475,106.48561342
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,300.00,-6.20399300,106.48565708
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,305.00,-6.20398126,106.48570074
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,310.00,-6.20396951,106.48574440
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,315.00,-6.20395728,106.48578792
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,320.00,-6.20394433,106.48583124
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,325.00,-6.20393138,106.48587455
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,330.00,-6.20391842,106.48591786
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,335.00,-6.20390547,106.48596118
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,340.00,-6.20389251,106.48600449
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,345.00,-6.20387956,106.48604780
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,350.00,-6.20386283,106.48608978
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,355.00,-6.20384590,106.48613168
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,360.00,-6.20382898,106.48617359
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,365.00,-6.20381208,106.48621550
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,370.00,-6.20379517,106.48625741
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,375.00,-6.20377778,106.48629910
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,380.00,-6.20375715,106.48633929
12_BALARAJA_TIMUR_GATE_PLAZA_ENTRANCE_R021,BALARAJA TIMUR,GATE,PLAZA,ENTRANCE,385.00,-6.20373652,106.48637948
12_BALARAJA_TIMUR_GATE_INTERCHANGE_ON_R022,BALARAJA TIMUR,GATE,INTERCHANGE,ON,0.00,-6.20373610,106.48638030
12_BALARAJA_TIMUR_GATE_INTERCHANGE_ON_R022,BALARAJA TIMUR,GATE,INTERCHANGE,ON,5.00,-6.20371546,106.48642048
12_BALARAJA_TIMUR_GATE_INTERCHANGE_ON_R022,BALARAJA TIMUR,GATE,INTERCHANGE,ON,10.00,-6.20369481,106.48646067
12_BALARAJA_TIMUR_GATE_INTERCHANGE_ON_R022,BALARAJA TIMUR,GATE,INTERCHANGE,ON,15.00,-6.20367417,106.48650085
12_BALARAJA_TIMUR_GATE_INTERCHANGE_ON_R022,BALARAJA TIMUR,GATE,INTERCHANGE,ON,20.00,-6.20365353,106.48654103
12_BALARAJA_TIMUR_GATE_INTERCHANGE_ON_R022,BALARAJA TIMUR,GATE,INTERCHANGE,ON,25.00,-6.20362703,106.48657734
12_BALARAJA_TIMUR_GATE_INTERCHANGE_ON_R022,BALARAJA TIMUR,GATE,INTERCHANGE,ON,30.00,-6.20359849,106.48661229
12_BALARAJA_TIMUR_GATE_INTERCHANGE_ON_R022,BALARAJA TIMUR,GATE,INTERCHANGE,ON,35.00,-6.20356995,106.48664724
12_BALARAJA_TIMUR_GATE_INTERCHANGE_ON_R022,BALARAJA TIMUR,GATE,INTERCHANGE,ON,40.00,-6.20354059,106.48668141
12_BALARAJA_TIMUR_GATE_INTERCHANGE_ON_R022,BALARAJA TIMUR,GATE,INTERCHANGE,ON,45.00,-6.20350676,106.48671119
12_BALARAJA_TIMUR_GATE_INTERCHANGE_ON_R022,BALARAJA TIMUR,GATE,INTERCHANGE,ON,50.00,-6.20347292,106.48674098
12_BALARAJA_TIMUR_GATE_INTERCHANGE_ON_R022,BALARAJA TIMUR,GATE,INTERCHANGE,ON,55.00,-6.20343908,106.48677076
12_BALARAJA_TIMUR_GATE_INTERCHANGE_ON_R022,BALARAJA TIMUR,GATE,INTERCHANGE,ON,60.00,-6.20340524,106.48680055
12_BALARAJA_TIMUR_GATE_INTERCHANGE_ON_R022,BALARAJA TIMUR,GATE,INTERCHANGE,ON,65.00,-6.20337140,106.48683033
12_BALARAJA_TIMUR_GATE_INTERCHANGE_ON_R022,BALARAJA TIMUR,GATE,INTERCHANGE,ON,70.00,-6.20333239,106.48685262
12_BALARAJA_TIMUR_GATE_INTERCHANGE_ON_R022,BALARAJA TIMUR,GATE,INTERCHANGE,ON,75.00,-6.20329277,106.48687401
12_BALARAJA_TIMUR_GATE_INTERCHANGE_ON_R022,BALARAJA TIMUR,GATE,INTERCHANGE,ON,80.00,-6.20325316,106.48689540
12_BALARAJA_TIMUR_GATE_INTERCHANGE_ON_R022,BALARAJA TIMUR,GATE,INTERCHANGE,ON,85.00,-6.20321354,106.48691680
12_BALARAJA_TIMUR_GATE_INTERCHANGE_ON_R022,BALARAJA TIMUR,GATE,INTERCHANGE,ON,90.00,-6.20317392,106.48693819
12_BALARAJA_TIMUR_GATE_INTERCHANGE_ON_R022,BALARAJA TIMUR,GATE,INTERCHANGE,ON,95.00,-6.20313430,106.48695958
12_BALARAJA_TIMUR_GATE_INTERCHANGE_ON_R022,BALARAJA TIMUR,GATE,INTERCHANGE,ON,100.00,-6.20309468,106.48698098
12_BALARAJA_TIMUR_GATE_INTERCHANGE_ON_R022,BALARAJA TIMUR,GATE,INTERCHANGE,ON,105.00,-6.20305115,106.48699075
12_BALARAJA_TIMUR_GATE_INTERCHANGE_ON_R022,BALARAJA TIMUR,GATE,INTERCHANGE,ON,110.00,-6.20300676,106.48699801
12_BALARAJA_TIMUR_GATE_INTERCHANGE_ON_R022,BALARAJA TIMUR,GATE,INTERCHANGE,ON,115.00,-6.20296238,106.48700526
12_BALARAJA_TIMUR_GATE_INTERCHANGE_ON_R022,BALARAJA TIMUR,GATE,INTERCHANGE,ON,120.00,-6.20291799,106.48701251
12_BALARAJA_TIMUR_GATE_INTERCHANGE_ON_R022,BALARAJA TIMUR,GATE,INTERCHANGE,ON,125.00,-6.20287319,106.48701343
12_BALARAJA_TIMUR_GATE_INTERCHANGE_ON_R022,BALARAJA TIMUR,GATE,INTERCHANGE,ON,130.00,-6.20282825,106.48701212
12_BALARAJA_TIMUR_GATE_INTERCHANGE_ON_R022,BALARAJA TIMUR,GATE,INTERCHANGE,ON,135.00,-6.20278330,106.48701081
